,Country,ISO3,Gas,Component,Year,Data,Unit
131516,GLOBAL,GLOBAL,N[2]*O,LULUCF,1830,0.233108166117532,Tg~N[2]*O~year^-1
131517,GLOBAL,GLOBAL,N[2]*O,LULUCF,1831,0.236337503183072,Tg~N[2]*O~year^-1
131518,GLOBAL,GLOBAL,N[2]*O,LULUCF,1832,0.23956684079658,Tg~N[2]*O~year^-1
131519,GLOBAL,GLOBAL,N[2]*O,LULUCF,1833,0.242796178293101,Tg~N[2]*O~year^-1
131520,GLOBAL,GLOBAL,N[2]*O,LULUCF,1834,0.24602551580879,Tg~N[2]*O~year^-1
131521,GLOBAL,GLOBAL,N[2]*O,LULUCF,1835,0.2492548521061,Tg~N[2]*O~year^-1
131522,GLOBAL,GLOBAL,N[2]*O,LULUCF,1836,0.252484190002901,Tg~N[2]*O~year^-1
131523,GLOBAL,GLOBAL,N[2]*O,LULUCF,1837,0.25571352760123,Tg~N[2]*O~year^-1
131524,GLOBAL,GLOBAL,N[2]*O,LULUCF,1838,0.258942864992028,Tg~N[2]*O~year^-1
131525,GLOBAL,GLOBAL,N[2]*O,LULUCF,1839,0.262172201377639,Tg~N[2]*O~year^-1
131526,GLOBAL,GLOBAL,N[2]*O,LULUCF,1840,0.265401539151067,Tg~N[2]*O~year^-1
131527,GLOBAL,GLOBAL,N[2]*O,LULUCF,1841,0.270681669534407,Tg~N[2]*O~year^-1
131528,GLOBAL,GLOBAL,N[2]*O,LULUCF,1842,0.275961799684647,Tg~N[2]*O~year^-1
131529,GLOBAL,GLOBAL,N[2]*O,LULUCF,1843,0.281241930688195,Tg~N[2]*O~year^-1
131530,GLOBAL,GLOBAL,N[2]*O,LULUCF,1844,0.286522060272315,Tg~N[2]*O~year^-1
131531,GLOBAL,GLOBAL,N[2]*O,LULUCF,1845,0.291802191621756,Tg~N[2]*O~year^-1
131532,GLOBAL,GLOBAL,N[2]*O,LULUCF,1846,0.297082322953096,Tg~N[2]*O~year^-1
131533,GLOBAL,GLOBAL,N[2]*O,LULUCF,1847,0.302362452949634,Tg~N[2]*O~year^-1
131534,GLOBAL,GLOBAL,N[2]*O,LULUCF,1848,0.307642584550753,Tg~N[2]*O~year^-1
131535,GLOBAL,GLOBAL,N[2]*O,LULUCF,1849,0.312922715364272,Tg~N[2]*O~year^-1
131536,GLOBAL,GLOBAL,N[2]*O,LULUCF,1850,0.356819681762835,Tg~N[2]*O~year^-1
131537,GLOBAL,GLOBAL,N[2]*O,LULUCF,1851,0.364299070698839,Tg~N[2]*O~year^-1
131538,GLOBAL,GLOBAL,N[2]*O,LULUCF,1852,0.371584796537941,Tg~N[2]*O~year^-1
131539,GLOBAL,GLOBAL,N[2]*O,LULUCF,1853,0.378557033238201,Tg~N[2]*O~year^-1
131540,GLOBAL,GLOBAL,N[2]*O,LULUCF,1854,0.38509595638172,Tg~N[2]*O~year^-1
131541,GLOBAL,GLOBAL,N[2]*O,LULUCF,1855,0.391081738095718,Tg~N[2]*O~year^-1
131542,GLOBAL,GLOBAL,N[2]*O,LULUCF,1856,0.396394554126853,Tg~N[2]*O~year^-1
131543,GLOBAL,GLOBAL,N[2]*O,LULUCF,1857,0.400914579869808,Tg~N[2]*O~year^-1
131544,GLOBAL,GLOBAL,N[2]*O,LULUCF,1858,0.404521984596085,Tg~N[2]*O~year^-1
131545,GLOBAL,GLOBAL,N[2]*O,LULUCF,1859,0.407096948730549,Tg~N[2]*O~year^-1
131546,GLOBAL,GLOBAL,N[2]*O,LULUCF,1860,0.408519642357474,Tg~N[2]*O~year^-1
131547,GLOBAL,GLOBAL,N[2]*O,LULUCF,1861,0.409218093287954,Tg~N[2]*O~year^-1
131548,GLOBAL,GLOBAL,N[2]*O,LULUCF,1862,0.409731882348111,Tg~N[2]*O~year^-1
131549,GLOBAL,GLOBAL,N[2]*O,LULUCF,1863,0.410108502894382,Tg~N[2]*O~year^-1
131550,GLOBAL,GLOBAL,N[2]*O,LULUCF,1864,0.410395452964287,Tg~N[2]*O~year^-1
131551,GLOBAL,GLOBAL,N[2]*O,LULUCF,1865,0.410640232228848,Tg~N[2]*O~year^-1
131552,GLOBAL,GLOBAL,N[2]*O,LULUCF,1866,0.410890336897141,Tg~N[2]*O~year^-1
131553,GLOBAL,GLOBAL,N[2]*O,LULUCF,1867,0.411193265225509,Tg~N[2]*O~year^-1
131554,GLOBAL,GLOBAL,N[2]*O,LULUCF,1868,0.411596515300848,Tg~N[2]*O~year^-1
131555,GLOBAL,GLOBAL,N[2]*O,LULUCF,1869,0.412147580654261,Tg~N[2]*O~year^-1
131556,GLOBAL,GLOBAL,N[2]*O,LULUCF,1870,0.412893963095796,Tg~N[2]*O~year^-1
131557,GLOBAL,GLOBAL,N[2]*O,LULUCF,1871,0.419840555086601,Tg~N[2]*O~year^-1
131558,GLOBAL,GLOBAL,N[2]*O,LULUCF,1872,0.437332263755094,Tg~N[2]*O~year^-1
131559,GLOBAL,GLOBAL,N[2]*O,LULUCF,1873,0.462926609818835,Tg~N[2]*O~year^-1
131560,GLOBAL,GLOBAL,N[2]*O,LULUCF,1874,0.494181111704442,Tg~N[2]*O~year^-1
131561,GLOBAL,GLOBAL,N[2]*O,LULUCF,1875,0.528653291180556,Tg~N[2]*O~year^-1
131562,GLOBAL,GLOBAL,N[2]*O,LULUCF,1876,0.56390066832504,Tg~N[2]*O~year^-1
131563,GLOBAL,GLOBAL,N[2]*O,LULUCF,1877,0.597480766490135,Tg~N[2]*O~year^-1
131564,GLOBAL,GLOBAL,N[2]*O,LULUCF,1878,0.626951101822016,Tg~N[2]*O~year^-1
131565,GLOBAL,GLOBAL,N[2]*O,LULUCF,1879,0.649869203099856,Tg~N[2]*O~year^-1
131566,GLOBAL,GLOBAL,N[2]*O,LULUCF,1880,0.663792569902471,Tg~N[2]*O~year^-1
131567,GLOBAL,GLOBAL,N[2]*O,LULUCF,1881,0.67167510563963,Tg~N[2]*O~year^-1
131568,GLOBAL,GLOBAL,N[2]*O,LULUCF,1882,0.678271424118146,Tg~N[2]*O~year^-1
131569,GLOBAL,GLOBAL,N[2]*O,LULUCF,1883,0.683840138485976,Tg~N[2]*O~year^-1
131570,GLOBAL,GLOBAL,N[2]*O,LULUCF,1884,0.688639889188627,Tg~N[2]*O~year^-1
131571,GLOBAL,GLOBAL,N[2]*O,LULUCF,1885,0.692929288974142,Tg~N[2]*O~year^-1
131572,GLOBAL,GLOBAL,N[2]*O,LULUCF,1886,0.696966949343862,Tg~N[2]*O~year^-1
131573,GLOBAL,GLOBAL,N[2]*O,LULUCF,1887,0.70101149449101,Tg~N[2]*O~year^-1
131574,GLOBAL,GLOBAL,N[2]*O,LULUCF,1888,0.705321550579161,Tg~N[2]*O~year^-1
131575,GLOBAL,GLOBAL,N[2]*O,LULUCF,1889,0.710155726011185,Tg~N[2]*O~year^-1
131576,GLOBAL,GLOBAL,N[2]*O,LULUCF,1890,0.740929380191405,Tg~N[2]*O~year^-1
131577,GLOBAL,GLOBAL,N[2]*O,LULUCF,1891,0.748192872298347,Tg~N[2]*O~year^-1
131578,GLOBAL,GLOBAL,N[2]*O,LULUCF,1892,0.755880538314458,Tg~N[2]*O~year^-1
131579,GLOBAL,GLOBAL,N[2]*O,LULUCF,1893,0.763840808213086,Tg~N[2]*O~year^-1
131580,GLOBAL,GLOBAL,N[2]*O,LULUCF,1894,0.771922050402634,Tg~N[2]*O~year^-1
131581,GLOBAL,GLOBAL,N[2]*O,LULUCF,1895,0.779972667390259,Tg~N[2]*O~year^-1
131582,GLOBAL,GLOBAL,N[2]*O,LULUCF,1896,0.787841046878182,Tg~N[2]*O~year^-1
131583,GLOBAL,GLOBAL,N[2]*O,LULUCF,1897,0.795375579658156,Tg~N[2]*O~year^-1
131584,GLOBAL,GLOBAL,N[2]*O,LULUCF,1898,0.802424673950137,Tg~N[2]*O~year^-1
131585,GLOBAL,GLOBAL,N[2]*O,LULUCF,1899,0.808836718130118,Tg~N[2]*O~year^-1
131586,GLOBAL,GLOBAL,N[2]*O,LULUCF,1900,0.814460084532279,Tg~N[2]*O~year^-1
131587,GLOBAL,GLOBAL,N[2]*O,LULUCF,1901,0.820374085083986,Tg~N[2]*O~year^-1
131588,GLOBAL,GLOBAL,N[2]*O,LULUCF,1902,0.82758690545061,Tg~N[2]*O~year^-1
131589,GLOBAL,GLOBAL,N[2]*O,LULUCF,1903,0.835840339244862,Tg~N[2]*O~year^-1
131590,GLOBAL,GLOBAL,N[2]*O,LULUCF,1904,0.844876150334605,Tg~N[2]*O~year^-1
131591,GLOBAL,GLOBAL,N[2]*O,LULUCF,1905,0.854436107906508,Tg~N[2]*O~year^-1
131592,GLOBAL,GLOBAL,N[2]*O,LULUCF,1906,0.864261954075756,Tg~N[2]*O~year^-1
131593,GLOBAL,GLOBAL,N[2]*O,LULUCF,1907,0.874095490810777,Tg~N[2]*O~year^-1
131594,GLOBAL,GLOBAL,N[2]*O,LULUCF,1908,0.883678477909576,Tg~N[2]*O~year^-1
131595,GLOBAL,GLOBAL,N[2]*O,LULUCF,1909,0.892752673892879,Tg~N[2]*O~year^-1
131596,GLOBAL,GLOBAL,N[2]*O,LULUCF,1910,0.901059860454913,Tg~N[2]*O~year^-1
131597,GLOBAL,GLOBAL,N[2]*O,LULUCF,1911,0.911625564299275,Tg~N[2]*O~year^-1
131598,GLOBAL,GLOBAL,N[2]*O,LULUCF,1912,0.926978136880362,Tg~N[2]*O~year^-1
131599,GLOBAL,GLOBAL,N[2]*O,LULUCF,1913,0.946113514171459,Tg~N[2]*O~year^-1
131600,GLOBAL,GLOBAL,N[2]*O,LULUCF,1914,0.968027631486207,Tg~N[2]*O~year^-1
131601,GLOBAL,GLOBAL,N[2]*O,LULUCF,1915,0.991716440578604,Tg~N[2]*O~year^-1
131602,GLOBAL,GLOBAL,N[2]*O,LULUCF,1916,1.01617586965059,Tg~N[2]*O~year^-1
131603,GLOBAL,GLOBAL,N[2]*O,LULUCF,1917,1.04040186832852,Tg~N[2]*O~year^-1
131604,GLOBAL,GLOBAL,N[2]*O,LULUCF,1918,1.06339040701669,Tg~N[2]*O~year^-1
131605,GLOBAL,GLOBAL,N[2]*O,LULUCF,1919,1.08413739807927,Tg~N[2]*O~year^-1
131606,GLOBAL,GLOBAL,N[2]*O,LULUCF,1920,1.10163879350746,Tg~N[2]*O~year^-1
131607,GLOBAL,GLOBAL,N[2]*O,LULUCF,1921,1.11799902672485,Tg~N[2]*O~year^-1
131608,GLOBAL,GLOBAL,N[2]*O,LULUCF,1922,1.13562580103076,Tg~N[2]*O~year^-1
131609,GLOBAL,GLOBAL,N[2]*O,LULUCF,1923,1.15396990971981,Tg~N[2]*O~year^-1
131610,GLOBAL,GLOBAL,N[2]*O,LULUCF,1924,1.17248217632001,Tg~N[2]*O~year^-1
131611,GLOBAL,GLOBAL,N[2]*O,LULUCF,1925,1.19061341652323,Tg~N[2]*O~year^-1
131612,GLOBAL,GLOBAL,N[2]*O,LULUCF,1926,1.20781444244986,Tg~N[2]*O~year^-1
131613,GLOBAL,GLOBAL,N[2]*O,LULUCF,1927,1.22353606286401,Tg~N[2]*O~year^-1
131614,GLOBAL,GLOBAL,N[2]*O,LULUCF,1928,1.2372290988222,Tg~N[2]*O~year^-1
131615,GLOBAL,GLOBAL,N[2]*O,LULUCF,1929,1.24834435896027,Tg~N[2]*O~year^-1
131616,GLOBAL,GLOBAL,N[2]*O,LULUCF,1930,1.25633265501107,Tg~N[2]*O~year^-1
131617,GLOBAL,GLOBAL,N[2]*O,LULUCF,1931,1.26081839629503,Tg~N[2]*O~year^-1
131618,GLOBAL,GLOBAL,N[2]*O,LULUCF,1932,1.26231259587935,Tg~N[2]*O~year^-1
131619,GLOBAL,GLOBAL,N[2]*O,LULUCF,1933,1.26159608566397,Tg~N[2]*O~year^-1
131620,GLOBAL,GLOBAL,N[2]*O,LULUCF,1934,1.25944963094166,Tg~N[2]*O~year^-1
131621,GLOBAL,GLOBAL,N[2]*O,LULUCF,1935,1.2566540057547,Tg~N[2]*O~year^-1
131622,GLOBAL,GLOBAL,N[2]*O,LULUCF,1936,1.25399001497929,Tg~N[2]*O~year^-1
131623,GLOBAL,GLOBAL,N[2]*O,LULUCF,1937,1.25223845497185,Tg~N[2]*O~year^-1
131624,GLOBAL,GLOBAL,N[2]*O,LULUCF,1938,1.25218008888233,Tg~N[2]*O~year^-1
131625,GLOBAL,GLOBAL,N[2]*O,LULUCF,1939,1.2545957240902,Tg~N[2]*O~year^-1
131626,GLOBAL,GLOBAL,N[2]*O,LULUCF,1940,1.26026612566974,Tg~N[2]*O~year^-1
131627,GLOBAL,GLOBAL,N[2]*O,LULUCF,1941,1.31251445216652,Tg~N[2]*O~year^-1
131628,GLOBAL,GLOBAL,N[2]*O,LULUCF,1942,1.44180884058049,Tg~N[2]*O~year^-1
131629,GLOBAL,GLOBAL,N[2]*O,LULUCF,1943,1.62964771259084,Tg~N[2]*O~year^-1
131630,GLOBAL,GLOBAL,N[2]*O,LULUCF,1944,1.85752943091986,Tg~N[2]*O~year^-1
131631,GLOBAL,GLOBAL,N[2]*O,LULUCF,1945,2.10695235987751,Tg~N[2]*O~year^-1
131632,GLOBAL,GLOBAL,N[2]*O,LULUCF,1946,2.35941487773661,Tg~N[2]*O~year^-1
131633,GLOBAL,GLOBAL,N[2]*O,LULUCF,1947,2.59641536151949,Tg~N[2]*O~year^-1
131634,GLOBAL,GLOBAL,N[2]*O,LULUCF,1948,2.79945219262393,Tg~N[2]*O~year^-1
131635,GLOBAL,GLOBAL,N[2]*O,LULUCF,1949,2.95002376539273,Tg~N[2]*O~year^-1
131636,GLOBAL,GLOBAL,N[2]*O,LULUCF,1950,3.02962841443915,Tg~N[2]*O~year^-1
131637,GLOBAL,GLOBAL,N[2]*O,LULUCF,1951,3.06238325829556,Tg~N[2]*O~year^-1
131638,GLOBAL,GLOBAL,N[2]*O,LULUCF,1952,3.08638019452215,Tg~N[2]*O~year^-1
131639,GLOBAL,GLOBAL,N[2]*O,LULUCF,1953,3.10407992326929,Tg~N[2]*O~year^-1
131640,GLOBAL,GLOBAL,N[2]*O,LULUCF,1954,3.11794308751024,Tg~N[2]*O~year^-1
131641,GLOBAL,GLOBAL,N[2]*O,LULUCF,1955,3.13043037303213,Tg~N[2]*O~year^-1
131642,GLOBAL,GLOBAL,N[2]*O,LULUCF,1956,3.14400241809673,Tg~N[2]*O~year^-1
131643,GLOBAL,GLOBAL,N[2]*O,LULUCF,1957,3.1611199063273,Tg~N[2]*O~year^-1
131644,GLOBAL,GLOBAL,N[2]*O,LULUCF,1958,3.18424346914695,Tg~N[2]*O~year^-1
131645,GLOBAL,GLOBAL,N[2]*O,LULUCF,1959,3.2158338266162,Tg~N[2]*O~year^-1
131646,GLOBAL,GLOBAL,N[2]*O,LULUCF,1960,3.28708724986117,Tg~N[2]*O~year^-1
131647,GLOBAL,GLOBAL,N[2]*O,LULUCF,1961,3.46356215002659,Tg~N[2]*O~year^-1
131648,GLOBAL,GLOBAL,N[2]*O,LULUCF,1962,3.54294133423621,Tg~N[2]*O~year^-1
131649,GLOBAL,GLOBAL,N[2]*O,LULUCF,1963,3.61114704265245,Tg~N[2]*O~year^-1
131650,GLOBAL,GLOBAL,N[2]*O,LULUCF,1964,3.69482788387798,Tg~N[2]*O~year^-1
131651,GLOBAL,GLOBAL,N[2]*O,LULUCF,1965,3.80046841948327,Tg~N[2]*O~year^-1
131652,GLOBAL,GLOBAL,N[2]*O,LULUCF,1966,3.93138725128378,Tg~N[2]*O~year^-1
131653,GLOBAL,GLOBAL,N[2]*O,LULUCF,1967,4.03990406666949,Tg~N[2]*O~year^-1
131654,GLOBAL,GLOBAL,N[2]*O,LULUCF,1968,4.13755044916484,Tg~N[2]*O~year^-1
131655,GLOBAL,GLOBAL,N[2]*O,LULUCF,1969,4.19957500955142,Tg~N[2]*O~year^-1
131656,GLOBAL,GLOBAL,N[2]*O,LULUCF,1970,4.39827230779339,Tg~N[2]*O~year^-1
131657,GLOBAL,GLOBAL,N[2]*O,LULUCF,1971,4.32851376178559,Tg~N[2]*O~year^-1
131658,GLOBAL,GLOBAL,N[2]*O,LULUCF,1972,4.49582552935285,Tg~N[2]*O~year^-1
131659,GLOBAL,GLOBAL,N[2]*O,LULUCF,1973,4.5756926356602,Tg~N[2]*O~year^-1
131660,GLOBAL,GLOBAL,N[2]*O,LULUCF,1974,4.56640145403087,Tg~N[2]*O~year^-1
131661,GLOBAL,GLOBAL,N[2]*O,LULUCF,1975,4.80282139403579,Tg~N[2]*O~year^-1
131662,GLOBAL,GLOBAL,N[2]*O,LULUCF,1976,4.91188444934013,Tg~N[2]*O~year^-1
131663,GLOBAL,GLOBAL,N[2]*O,LULUCF,1977,5.05056634927807,Tg~N[2]*O~year^-1
131664,GLOBAL,GLOBAL,N[2]*O,LULUCF,1978,5.12065017686417,Tg~N[2]*O~year^-1
131665,GLOBAL,GLOBAL,N[2]*O,LULUCF,1979,5.34246070226178,Tg~N[2]*O~year^-1
131666,GLOBAL,GLOBAL,N[2]*O,LULUCF,1980,5.48612313292333,Tg~N[2]*O~year^-1
131667,GLOBAL,GLOBAL,N[2]*O,LULUCF,1981,5.3558930096654,Tg~N[2]*O~year^-1
131668,GLOBAL,GLOBAL,N[2]*O,LULUCF,1982,5.54839974114968,Tg~N[2]*O~year^-1
131669,GLOBAL,GLOBAL,N[2]*O,LULUCF,1983,5.58818413719757,Tg~N[2]*O~year^-1
131670,GLOBAL,GLOBAL,N[2]*O,LULUCF,1984,5.6424311866436,Tg~N[2]*O~year^-1
131671,GLOBAL,GLOBAL,N[2]*O,LULUCF,1985,5.72517090310187,Tg~N[2]*O~year^-1
131672,GLOBAL,GLOBAL,N[2]*O,LULUCF,1986,5.76046139117157,Tg~N[2]*O~year^-1
131673,GLOBAL,GLOBAL,N[2]*O,LULUCF,1987,5.8829761470718,Tg~N[2]*O~year^-1
131674,GLOBAL,GLOBAL,N[2]*O,LULUCF,1988,5.87682166850625,Tg~N[2]*O~year^-1
131675,GLOBAL,GLOBAL,N[2]*O,LULUCF,1989,5.98302463284012,Tg~N[2]*O~year^-1
131676,GLOBAL,GLOBAL,N[2]*O,LULUCF,1990,6.1545222782875,Tg~N[2]*O~year^-1
131677,GLOBAL,GLOBAL,N[2]*O,LULUCF,1991,6.1218282585001,Tg~N[2]*O~year^-1
131678,GLOBAL,GLOBAL,N[2]*O,LULUCF,1992,6.1008481401982,Tg~N[2]*O~year^-1
131679,GLOBAL,GLOBAL,N[2]*O,LULUCF,1993,6.0489640982919,Tg~N[2]*O~year^-1
131680,GLOBAL,GLOBAL,N[2]*O,LULUCF,1994,6.120257266717,Tg~N[2]*O~year^-1
131681,GLOBAL,GLOBAL,N[2]*O,LULUCF,1995,6.255375342555,Tg~N[2]*O~year^-1
131682,GLOBAL,GLOBAL,N[2]*O,LULUCF,1996,6.345557321749,Tg~N[2]*O~year^-1
131683,GLOBAL,GLOBAL,N[2]*O,LULUCF,1997,6.259221130977,Tg~N[2]*O~year^-1
131684,GLOBAL,GLOBAL,N[2]*O,LULUCF,1998,6.372576943981,Tg~N[2]*O~year^-1
131685,GLOBAL,GLOBAL,N[2]*O,LULUCF,1999,6.457410243927,Tg~N[2]*O~year^-1
131686,GLOBAL,GLOBAL,N[2]*O,LULUCF,2000,6.431685581814,Tg~N[2]*O~year^-1
131687,GLOBAL,GLOBAL,N[2]*O,LULUCF,2001,6.48020286354,Tg~N[2]*O~year^-1
131688,GLOBAL,GLOBAL,N[2]*O,LULUCF,2002,6.607565266021,Tg~N[2]*O~year^-1
131689,GLOBAL,GLOBAL,N[2]*O,LULUCF,2003,6.591873624176,Tg~N[2]*O~year^-1
131690,GLOBAL,GLOBAL,N[2]*O,LULUCF,2004,6.790677676796,Tg~N[2]*O~year^-1
131691,GLOBAL,GLOBAL,N[2]*O,LULUCF,2005,6.815155965661,Tg~N[2]*O~year^-1
131692,GLOBAL,GLOBAL,N[2]*O,LULUCF,2006,6.912664474994,Tg~N[2]*O~year^-1
131693,GLOBAL,GLOBAL,N[2]*O,LULUCF,2007,7.084666415203,Tg~N[2]*O~year^-1
131694,GLOBAL,GLOBAL,N[2]*O,LULUCF,2008,7.066277462368,Tg~N[2]*O~year^-1
131695,GLOBAL,GLOBAL,N[2]*O,LULUCF,2009,7.071099131909,Tg~N[2]*O~year^-1
131696,GLOBAL,GLOBAL,N[2]*O,LULUCF,2010,7.200831920418,Tg~N[2]*O~year^-1
131697,GLOBAL,GLOBAL,N[2]*O,LULUCF,2011,7.471891552754,Tg~N[2]*O~year^-1
131698,GLOBAL,GLOBAL,N[2]*O,LULUCF,2012,7.506054376431,Tg~N[2]*O~year^-1
131699,GLOBAL,GLOBAL,N[2]*O,LULUCF,2013,7.427602712797,Tg~N[2]*O~year^-1
131700,GLOBAL,GLOBAL,N[2]*O,LULUCF,2014,7.516738255267,Tg~N[2]*O~year^-1
131701,GLOBAL,GLOBAL,N[2]*O,LULUCF,2015,7.546934085226,Tg~N[2]*O~year^-1
131702,GLOBAL,GLOBAL,N[2]*O,LULUCF,2016,7.619321855306,Tg~N[2]*O~year^-1
131703,GLOBAL,GLOBAL,N[2]*O,LULUCF,2017,7.7863601389,Tg~N[2]*O~year^-1
131704,GLOBAL,GLOBAL,N[2]*O,LULUCF,2018,7.738876975111,Tg~N[2]*O~year^-1
131705,GLOBAL,GLOBAL,N[2]*O,LULUCF,2019,7.760331918409,Tg~N[2]*O~year^-1
131706,GLOBAL,GLOBAL,N[2]*O,LULUCF,2020,7.8608863195415,Tg~N[2]*O~year^-1
131707,GLOBAL,GLOBAL,N[2]*O,LULUCF,2021,7.9701370494181,Tg~N[2]*O~year^-1
131708,GLOBAL,GLOBAL,N[2]*O,Total,1830,0.363943599678594,Tg~N[2]*O~year^-1
131709,GLOBAL,GLOBAL,N[2]*O,Total,1831,0.368781083593729,Tg~N[2]*O~year^-1
131710,GLOBAL,GLOBAL,N[2]*O,Total,1832,0.374192752110775,Tg~N[2]*O~year^-1
131711,GLOBAL,GLOBAL,N[2]*O,Total,1833,0.3795741210171,Tg~N[2]*O~year^-1
131712,GLOBAL,GLOBAL,N[2]*O,Total,1834,0.384366542601966,Tg~N[2]*O~year^-1
131713,GLOBAL,GLOBAL,N[2]*O,Total,1835,0.390125609614082,Tg~N[2]*O~year^-1
131714,GLOBAL,GLOBAL,N[2]*O,Total,1836,0.395570394610228,Tg~N[2]*O~year^-1
131715,GLOBAL,GLOBAL,N[2]*O,Total,1837,0.401018826691973,Tg~N[2]*O~year^-1
131716,GLOBAL,GLOBAL,N[2]*O,Total,1838,0.405663077376209,Tg~N[2]*O~year^-1
131717,GLOBAL,GLOBAL,N[2]*O,Total,1839,0.411031044730265,Tg~N[2]*O~year^-1
131718,GLOBAL,GLOBAL,N[2]*O,Total,1840,0.416431299410791,Tg~N[2]*O~year^-1
131719,GLOBAL,GLOBAL,N[2]*O,Total,1841,0.423832657153283,Tg~N[2]*O~year^-1
131720,GLOBAL,GLOBAL,N[2]*O,Total,1842,0.431714046108568,Tg~N[2]*O~year^-1
131721,GLOBAL,GLOBAL,N[2]*O,Total,1843,0.439346596158241,Tg~N[2]*O~year^-1
131722,GLOBAL,GLOBAL,N[2]*O,Total,1844,0.447979447322554,Tg~N[2]*O~year^-1
131723,GLOBAL,GLOBAL,N[2]*O,Total,1845,0.457232042611338,Tg~N[2]*O~year^-1
131724,GLOBAL,GLOBAL,N[2]*O,Total,1846,0.466106417733611,Tg~N[2]*O~year^-1
131725,GLOBAL,GLOBAL,N[2]*O,Total,1847,0.475695330074995,Tg~N[2]*O~year^-1
131726,GLOBAL,GLOBAL,N[2]*O,Total,1848,0.484231271836848,Tg~N[2]*O~year^-1
131727,GLOBAL,GLOBAL,N[2]*O,Total,1849,0.492904088187113,Tg~N[2]*O~year^-1
131728,GLOBAL,GLOBAL,N[2]*O,Total,1850,0.540375600783472,Tg~N[2]*O~year^-1
131729,GLOBAL,GLOBAL,N[2]*O,Total,1851,0.550100388630727,Tg~N[2]*O~year^-1
131730,GLOBAL,GLOBAL,N[2]*O,Total,1852,0.55961121792222,Tg~N[2]*O~year^-1
131731,GLOBAL,GLOBAL,N[2]*O,Total,1853,0.56877571934735,Tg~N[2]*O~year^-1
131732,GLOBAL,GLOBAL,N[2]*O,Total,1854,0.577461483384889,Tg~N[2]*O~year^-1
131733,GLOBAL,GLOBAL,N[2]*O,Total,1855,0.585536165454315,Tg~N[2]*O~year^-1
131734,GLOBAL,GLOBAL,N[2]*O,Total,1856,0.592867349770714,Tg~N[2]*O~year^-1
131735,GLOBAL,GLOBAL,N[2]*O,Total,1857,0.59932267198694,Tg~N[2]*O~year^-1
131736,GLOBAL,GLOBAL,N[2]*O,Total,1858,0.604769750367942,Tg~N[2]*O~year^-1
131737,GLOBAL,GLOBAL,N[2]*O,Total,1859,0.609076198435555,Tg~N[2]*O~year^-1
131738,GLOBAL,GLOBAL,N[2]*O,Total,1860,0.612109622287801,Tg~N[2]*O~year^-1
131739,GLOBAL,GLOBAL,N[2]*O,Total,1861,0.614342930125257,Tg~N[2]*O~year^-1
131740,GLOBAL,GLOBAL,N[2]*O,Total,1862,0.616372209420494,Tg~N[2]*O~year^-1
131741,GLOBAL,GLOBAL,N[2]*O,Total,1863,0.618249957867961,Tg~N[2]*O~year^-1
131742,GLOBAL,GLOBAL,N[2]*O,Total,1864,0.620028632993326,Tg~N[2]*O~year^-1
131743,GLOBAL,GLOBAL,N[2]*O,Total,1865,0.621760725156844,Tg~N[2]*O~year^-1
131744,GLOBAL,GLOBAL,N[2]*O,Total,1866,0.623498691914724,Tg~N[2]*O~year^-1
131745,GLOBAL,GLOBAL,N[2]*O,Total,1867,0.625295020032752,Tg~N[2]*O~year^-1
131746,GLOBAL,GLOBAL,N[2]*O,Total,1868,0.627202182150767,Tg~N[2]*O~year^-1
131747,GLOBAL,GLOBAL,N[2]*O,Total,1869,0.629272660493516,Tg~N[2]*O~year^-1
131748,GLOBAL,GLOBAL,N[2]*O,Total,1870,0.631558912072625,Tg~N[2]*O~year^-1
131749,GLOBAL,GLOBAL,N[2]*O,Total,1871,0.640695071135005,Tg~N[2]*O~year^-1
131750,GLOBAL,GLOBAL,N[2]*O,Total,1872,0.661481343236399,Tg~N[2]*O~year^-1
131751,GLOBAL,GLOBAL,N[2]*O,Total,1873,0.691219302575663,Tg~N[2]*O~year^-1
131752,GLOBAL,GLOBAL,N[2]*O,Total,1874,0.72721052471876,Tg~N[2]*O~year^-1
131753,GLOBAL,GLOBAL,N[2]*O,Total,1875,0.766756601239977,Tg~N[2]*O~year^-1
131754,GLOBAL,GLOBAL,N[2]*O,Total,1876,0.80715909693124,Tg~N[2]*O~year^-1
131755,GLOBAL,GLOBAL,N[2]*O,Total,1877,0.8457196126104,Tg~N[2]*O~year^-1
131756,GLOBAL,GLOBAL,N[2]*O,Total,1878,0.879739714204767,Tg~N[2]*O~year^-1
131757,GLOBAL,GLOBAL,N[2]*O,Total,1879,0.906520978641905,Tg~N[2]*O~year^-1
131758,GLOBAL,GLOBAL,N[2]*O,Total,1880,0.923365006784701,Tg~N[2]*O~year^-1
131759,GLOBAL,GLOBAL,N[2]*O,Total,1881,0.93353518294818,Tg~N[2]*O~year^-1
131760,GLOBAL,GLOBAL,N[2]*O,Total,1882,0.942284371458021,Tg~N[2]*O~year^-1
131761,GLOBAL,GLOBAL,N[2]*O,Total,1883,0.94989828546836,Tg~N[2]*O~year^-1
131762,GLOBAL,GLOBAL,N[2]*O,Total,1884,0.956662633983823,Tg~N[2]*O~year^-1
131763,GLOBAL,GLOBAL,N[2]*O,Total,1885,0.962863173115867,Tg~N[2]*O~year^-1
